account_age_days,credit_score_band,kyc_level,avg_monthly_spend,merchant_risk_score,transaction_amount,payment_channel,device_type,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,post_auth_risk_score,is_fraud,predicted_label,fraud_probability,result
867,3,2,7792.389583,0.337162,2595.328248,card,mobile,0,0.328944,0,3,0,12.881383,2335.581928,0.242282,0,0,0.0,Correct
1140,4,1,3970.252257,0.069346,1549.850653,card,mobile,0,0.089402,1,2,1,11.382362,1417.508912,0.098191,0,0,0.0,Correct
609,2,1,9360.76328,0.35838,948.360386,bank_transfer,mobile,0,0.340736,0,3,0,48.519332,636.334944,0.049676,0,0,0.0,Correct
804,2,2,2792.802161,0.250965,1970.245024,card,mobile,0,0.482804,1,2,2,54.677559,1877.151619,0.235928,0,0,0.0,Correct
622,2,1,3588.429337,0.056006,695.856292,wallet,mobile,0,0.39167,0,3,1,1.975273,576.24198,0.123324,0,0,0.0,Correct
795,4,2,4175.741918,0.320379,797.635225,card,mobile,0,0.135162,2,3,0,6.884161,658.443827,0.213751,0,0,0.0,Correct
511,5,3,4176.665267,0.15589,1076.23629,upi,tablet,0,0.255801,2,3,0,118.61658,937.014115,0.075484,0,0,0.0,Correct
1517,1,3,8546.456078,0.380589,815.936474,upi,mobile,0,0.096919,1,2,1,74.061487,531.054604,0.034053,0,0,0.0,Correct
1382,3,1,4990.187629,0.595769,1841.426804,card,desktop,0,0.276873,1,4,0,36.04934,1675.087217,0.082975,0,0,0.0,Correct
1382,4,2,20161.962825,0.179132,1084.568577,card,mobile,0,0.222454,3,1,0,29.321892,412.50315,0.335926,0,0,0.0001,Correct
593,3,2,431.635787,0.094169,4521.668688,card,mobile,0,0.265512,0,2,0,119.207325,4507.280828,0.262386,0,0,0.0,Correct
166,5,2,2187.56274,0.271554,8228.446747,card,mobile,0,0.289912,1,1,0,7.73256,8155.527989,0.339202,0,0,0.0001,Correct
1449,3,2,3798.179626,0.170164,776.676295,bank_transfer,mobile,0,0.119867,2,1,1,27.535868,650.070307,0.217378,0,0,0.0,Correct
531,5,2,2702.889241,0.419845,3984.671308,wallet,mobile,0,0.311914,1,1,0,60.756253,3894.575,0.089664,0,0,0.0,Correct
919,2,3,2876.931698,0.156476,1538.349937,wallet,mobile,0,0.329748,1,2,0,4.706538,1442.452213,0.080942,0,0,0.0,Correct
1129,5,3,7829.828613,0.082371,4364.113359,upi,mobile,0,0.163841,2,2,0,29.994533,4103.119072,0.300284,0,0,0.0,Correct
1942,3,3,3528.702991,0.307236,333.086938,wallet,desktop,0,0.174197,4,3,0,33.940487,215.463505,0.362803,0,0,0.0007,Correct
167,1,1,3614.714881,0.358467,1176.587936,card,mobile,1,0.200552,0,3,0,7.810048,1056.097439,0.238782,0,0,0.0,Correct
629,2,2,3683.04556,0.491259,866.143781,card,mobile,0,0.495378,2,5,1,4.101774,743.375595,0.142257,0,0,0.0,Correct
1800,2,2,6174.360909,0.380858,1532.169552,card,mobile,0,0.170512,0,4,0,4.784208,1326.357522,0.160464,0,0,0.0,Correct
364,5,1,7855.716907,0.11251,218.815957,card,mobile,0,0.583346,0,5,0,7.056113,-43.041274,0.135875,0,0,0.0,Correct
1774,1,1,1684.876025,0.202828,2401.697475,card,mobile,0,0.577735,1,1,0,1.834313,2345.534941,0.331081,0,0,0.0001,Correct
1543,4,1,6964.002229,0.386375,2123.973557,card,mobile,0,0.40041,1,3,0,11.478623,1891.840149,0.335198,0,0,0.0002,Correct
778,2,3,4646.989692,0.355233,2372.739147,wallet,mobile,0,0.018582,0,3,0,11.118867,2217.839491,0.131582,0,0,0.0,Correct
163,4,1,4271.939476,0.08398,741.316278,card,desktop,0,0.26907,0,9,0,29.511938,598.918296,0.153131,0,0,0.0,Correct
398,1,2,3899.955486,0.152986,1118.995996,card,mobile,0,0.087887,1,5,1,65.405353,988.997479,0.199334,0,0,0.0,Correct
763,2,2,4204.140849,0.178403,1126.384651,upi,desktop,0,0.069755,3,5,1,22.676428,986.246623,0.10524,0,0,0.0,Correct
1530,1,1,7215.06389,0.131788,4794.642437,bank_transfer,tablet,0,0.076517,2,4,0,12.79544,4554.140307,0.122865,0,0,0.0,Correct
530,5,1,1284.297732,0.190583,477.32058,card,desktop,0,0.060195,1,2,1,28.285115,434.510656,0.203107,0,0,0.0,Correct
1576,1,3,2153.665179,0.199574,693.718147,upi,mobile,0,0.121159,2,0,0,37.787551,621.929308,0.190756,0,0,0.0,Correct
1461,4,2,7176.567536,0.304887,3127.530111,wallet,mobile,0,0.184027,0,1,0,4.899421,2888.311193,0.309466,0,0,0.0,Correct
457,5,3,1704.560081,0.459645,1597.861599,card,mobile,0,0.261175,2,2,0,14.269144,1541.042929,0.160516,0,0,0.0,Correct
636,3,1,6935.65394,0.534369,945.913706,upi,desktop,0,0.191701,1,4,0,23.927723,714.725241,0.128102,0,0,0.0,Correct
1571,1,2,4498.452797,0.197367,3607.530873,wallet,mobile,0,0.161358,1,4,1,20.672973,3457.582447,0.146994,0,0,0.0,Correct
663,1,3,3498.210811,0.747558,585.86208,card,mobile,0,0.334731,0,1,0,43.844799,469.255053,0.287752,0,0,0.0,Correct
1692,2,2,4297.521901,0.340725,1003.226639,upi,mobile,0,0.576008,0,7,1,43.661047,859.975909,0.316541,0,0,0.0002,Correct
1249,4,3,5179.386451,0.127515,2629.264267,wallet,mobile,0,0.367855,2,4,1,52.754604,2456.618052,0.39416,0,0,0.0025,Correct
828,4,3,2436.915621,0.363623,1753.153405,upi,mobile,0,0.03823,0,5,0,25.735186,1671.922885,0.341717,0,0,0.0003,Correct
1788,3,1,10802.72291,0.491134,2083.941802,upi,desktop,0,0.229422,1,2,0,75.98602,1723.851039,0.028683,0,0,0.0,Correct
1702,4,2,4227.139976,0.154465,4109.060164,card,mobile,0,0.162286,1,2,1,35.162689,3968.155498,0.280795,0,0,0.0,Correct
908,1,2,5273.91158,0.26711,1018.678037,upi,mobile,0,0.688642,0,2,0,100.516675,842.880984,0.171723,0,0,0.0,Correct
1713,4,3,1631.649879,0.189795,3743.170677,card,mobile,0,0.36727,0,3,1,36.122859,3688.782347,0.323432,0,0,0.0001,Correct
1006,2,1,4225.648208,0.0434,1429.116148,wallet,mobile,0,0.180264,1,4,0,59.708071,1288.261208,0.210304,0,0,0.0,Correct
588,3,2,4713.890298,0.334354,3494.16882,upi,mobile,0,0.312155,1,3,0,12.469581,3337.039144,0.102538,0,0,0.0,Correct
485,5,1,9228.469318,0.543773,2164.407641,card,mobile,0,0.097986,3,3,0,11.819993,1856.791997,0.228865,0,0,0.0,Correct
1347,3,2,4932.266154,0.207697,1139.680355,upi,desktop,0,0.58367,4,7,0,29.272823,975.271483,0.754999,1,1,0.9998,Correct
1619,3,2,2669.14473,0.675026,816.903862,card,desktop,0,0.324146,1,4,1,61.743585,727.932371,0.172546,0,0,0.0,Correct
377,4,2,4023.375711,0.23526,1280.775453,upi,desktop,0,0.5462,0,1,0,32.454166,1146.662929,0.313911,0,0,0.0,Correct
1655,4,1,6584.797939,0.154678,595.927463,card,mobile,0,0.223816,0,8,0,54.188882,376.434198,0.092563,0,0,0.0,Correct
952,2,1,7408.500372,0.355885,595.660185,wallet,desktop,0,0.165877,2,4,0,52.120138,348.710172,0.096785,0,0,0.0,Correct
733,4,1,11400.320972,0.28622,1185.094396,upi,mobile,0,0.422522,0,3,0,107.979875,805.083697,0.007021,0,0,0.0,Correct
1521,5,1,3519.459182,0.133,3084.51483,upi,mobile,0,0.209238,0,2,0,15.460697,2967.199524,0.248744,0,0,0.0,Correct
1709,4,2,9202.332438,0.542555,811.759123,card,mobile,0,0.120285,0,10,0,12.36474,505.014708,0.341076,0,0,0.001,Correct
902,1,1,3978.980055,0.338803,1939.331751,card,mobile,0,0.339941,3,7,1,2.128828,1806.699082,0.017713,0,0,0.0,Correct
1671,1,1,5268.466236,0.194638,3675.871635,card,desktop,0,0.281403,1,1,0,25.182745,3500.256093,0.149033,0,0,0.0,Correct
1843,1,1,7474.014406,0.038578,6192.461326,card,mobile,0,0.289315,0,4,2,47.923211,5943.327513,0.088838,0,0,0.0,Correct
1290,2,1,2737.56021,0.576179,1725.206647,card,desktop,0,0.083401,1,2,0,81.610538,1633.95464,0.315194,0,0,0.0001,Correct
877,3,1,14540.03331,0.15546,525.651637,card,desktop,0,0.203011,0,3,1,9.722855,40.98386,0.140842,0,0,0.0,Correct
191,2,2,6702.671319,0.181058,3563.269199,upi,mobile,0,0.227093,1,5,0,55.806402,3339.846821,0.304528,0,0,0.0001,Correct
1357,5,3,6660.31038,0.214646,3067.356766,upi,mobile,0,0.297558,3,2,0,19.01017,2845.34642,0.256999,0,0,0.0,Correct
1783,2,3,5092.468115,0.116525,2881.100586,wallet,desktop,0,0.41408,2,4,3,65.656471,2711.351649,0.074539,0,0,0.0,Correct
696,5,2,12608.694557,0.418376,645.628155,bank_transfer,desktop,0,0.142405,0,3,0,7.383425,225.338336,0.012247,0,0,0.0,Correct
1254,2,2,1452.663681,0.205937,403.939222,card,desktop,0,0.234499,3,7,0,74.158554,355.517099,0.79679,1,1,1.0,Correct
213,3,3,1379.941125,0.180572,3322.834044,card,mobile,0,0.655467,2,3,0,11.304613,3276.836006,0.391135,0,0,0.0018,Correct
1976,5,1,3005.970984,0.104276,2456.33726,card,mobile,0,0.168533,2,3,1,22.126491,2356.138227,0.250026,0,0,0.0,Correct
1114,2,2,4767.487171,0.124496,855.185995,wallet,mobile,0,0.285372,0,6,0,44.155839,696.269756,0.321456,0,0,0.0002,Correct
1356,4,2,12624.883163,0.08872,2038.31316,card,mobile,0,0.428158,2,6,0,44.527707,1617.483722,0.167894,0,0,0.0,Correct
1888,1,2,7369.787453,0.123797,1501.295172,upi,mobile,0,0.722382,1,1,0,3.696743,1255.63559,0.026721,0,0,0.0,Correct
1018,5,1,4115.324704,0.113637,3723.403846,card,mobile,0,0.263375,1,3,0,47.207767,3586.226356,0.308808,0,0,0.0,Correct
508,4,1,3850.806436,0.350578,2980.974073,wallet,mobile,1,0.591022,2,2,1,39.815772,2852.613859,0.295679,0,0,0.0001,Correct
295,3,3,3201.238815,0.298222,613.143996,card,tablet,1,0.126622,0,4,0,61.066371,506.436036,0.378777,0,0,0.0066,Correct
676,3,3,13377.34773,0.408918,1699.744111,card,desktop,0,0.183875,0,3,0,24.622347,1253.83252,0.031942,0,0,0.0,Correct
1774,2,2,4325.940322,0.250437,4310.548403,upi,mobile,0,0.379582,1,0,0,17.555155,4166.350392,0.354219,0,0,0.0002,Correct
1363,1,1,4064.618522,0.147148,2528.134608,card,mobile,0,0.210538,1,3,0,66.931488,2392.647324,0.064856,0,0,0.0,Correct
914,1,2,4634.013055,0.283074,1653.450945,card,mobile,0,0.093646,2,4,0,14.327174,1498.983844,0.194532,0,0,0.0,Correct
376,3,3,11806.968094,0.494269,1571.812457,bank_transfer,mobile,1,0.262542,1,5,0,24.36287,1178.246854,0.20999,0,0,0.0,Correct
1516,1,2,1245.790962,0.24283,1150.584877,bank_transfer,mobile,0,0.134053,0,2,0,6.612189,1109.058512,0.283276,0,0,0.0,Correct
1387,2,2,5612.61437,0.310246,731.822466,card,desktop,0,0.349442,0,3,0,51.421872,544.735321,0.190984,0,0,0.0,Correct
1952,5,3,2772.879478,0.249479,2709.630485,card,mobile,0,0.438019,1,0,1,33.598926,2617.201169,0.007423,0,0,0.0,Correct
1827,1,3,4204.134108,0.531367,3038.26023,upi,mobile,0,0.096979,0,3,1,48.145221,2898.122426,0.199886,0,0,0.0,Correct
1692,4,3,2708.875669,0.088016,988.021405,upi,mobile,0,0.066163,1,7,0,83.774881,897.72555,0.085479,0,0,0.0,Correct
580,4,1,1852.72002,0.370557,1597.590086,card,mobile,0,0.576101,0,3,0,79.688515,1535.832752,0.183815,0,0,0.0,Correct
1670,5,3,4054.808419,0.114346,4661.314152,card,mobile,0,0.501749,1,2,0,83.272389,4526.153872,0.197639,0,0,0.0,Correct
1163,1,2,2769.104138,0.346121,3335.452656,wallet,mobile,0,0.109877,2,4,0,50.045324,3243.149185,0.282475,0,0,0.0,Correct
1381,4,1,967.325496,0.319876,3743.470009,upi,mobile,0,0.157572,0,4,0,49.233564,3711.225826,0.127113,0,0,0.0,Correct
1041,3,1,5026.412913,0.056267,1058.25967,card,tablet,0,0.090975,1,3,0,45.580675,890.712573,0.358588,0,0,0.0013,Correct
1059,3,3,5004.8659,0.128425,1234.412189,card,mobile,0,0.094343,2,0,1,21.260315,1067.583326,0.262968,0,0,0.0,Correct
1748,5,3,3924.546433,0.280072,1980.043123,upi,desktop,0,0.353755,1,6,1,1.773663,1849.224908,0.206127,0,0,0.0,Correct
1977,4,3,4943.895364,0.091456,2630.751127,card,mobile,0,0.314006,1,3,0,37.421455,2465.954614,0.326796,0,0,0.0001,Correct
1777,5,2,3716.731595,0.477803,2194.775156,upi,mobile,0,0.113389,2,5,1,14.342947,2070.884103,0.379037,0,0,0.0017,Correct
890,1,2,4293.333488,0.188765,467.456551,card,mobile,0,0.112178,1,1,0,44.808167,324.345435,0.223322,0,0,0.0,Correct
200,1,2,9116.333179,0.16117,2976.238971,upi,mobile,0,0.068028,2,7,1,72.97037,2672.361199,0.246995,0,0,0.0,Correct
285,3,1,9191.082472,0.25198,2745.406998,wallet,mobile,1,0.22623,2,1,1,37.881212,2439.037582,0.384049,0,0,0.0015,Correct
1263,5,3,9406.198716,0.207404,5763.943165,upi,desktop,0,0.340849,0,7,0,27.020815,5450.403208,0.156287,0,0,0.0,Correct
1592,1,3,6292.326887,0.192077,5485.105565,card,mobile,0,0.466121,2,3,0,2.284781,5275.361336,0.343572,0,0,0.0003,Correct
40,4,1,7031.395617,0.369094,1057.832414,bank_transfer,mobile,0,0.235644,2,2,0,6.377364,823.45256,0.353313,0,0,0.0004,Correct
142,5,2,2226.525554,0.287544,1607.934296,card,mobile,0,0.109089,1,6,0,2.931593,1533.716777,0.013251,0,0,0.0,Correct
1432,3,2,3798.719664,0.103995,3457.188299,card,desktop,0,0.437291,1,4,0,3.891792,3330.56431,0.249311,0,0,0.0,Correct
55,3,2,3277.231244,0.017105,1306.980026,upi,desktop,0,0.132885,2,4,0,11.477818,1197.738984,0.297273,0,0,0.0,Correct
1476,1,2,3064.464245,0.384312,2932.119833,card,mobile,0,0.097606,1,5,0,12.066274,2829.971025,0.244386,0,0,0.0,Correct
271,2,2,5670.108931,0.141837,2817.674353,upi,mobile,0,0.278743,0,3,1,44.903479,2628.670722,0.12044,0,0,0.0,Correct
514,1,3,4871.953449,0.329877,5146.989165,card,desktop,0,0.193143,0,1,1,21.226709,4984.590717,0.038832,0,0,0.0,Correct
782,3,2,4471.539668,0.482957,2194.341908,card,mobile,1,0.041683,2,3,0,45.147709,2045.290586,0.286156,0,0,0.0,Correct
1652,2,2,10456.217137,0.403498,1763.400266,upi,tablet,0,0.820871,3,5,0,93.069982,1414.859695,0.21973,0,0,0.0,Correct
1642,3,1,11071.403774,0.165972,2513.463887,card,mobile,0,0.336973,1,2,0,26.788718,2144.417095,0.201799,0,0,0.0,Correct
129,1,2,7063.158827,0.15155,1256.281974,card,mobile,0,0.12609,0,2,1,36.504412,1020.843347,0.086676,0,0,0.0,Correct
542,4,2,7301.192666,0.105354,4792.605519,card,mobile,0,0.301619,1,2,0,48.303634,4549.23243,0.001893,0,0,0.0,Correct
159,4,2,3387.355663,0.360245,1007.153839,wallet,desktop,0,0.116689,2,3,0,7.003151,894.241984,0.308908,0,0,0.0001,Correct
788,4,1,3094.078274,0.145415,6061.048356,upi,desktop,1,0.600885,2,2,0,11.807005,5957.912414,0.12756,0,0,0.0,Correct
1042,5,1,3373.35416,0.077645,1167.510224,card,mobile,0,0.19628,1,2,1,30.505425,1055.065085,0.022585,0,0,0.0,Correct
908,2,2,3283.677512,0.289843,2066.280492,card,mobile,0,0.265253,3,3,0,7.861151,1956.824575,0.121386,0,0,0.0,Correct
1395,3,3,4194.703738,0.478022,2402.876493,bank_transfer,mobile,0,0.30783,2,1,0,27.460432,2263.053035,0.173448,0,0,0.0,Correct
718,1,1,2624.006983,0.117865,2661.973154,card,desktop,0,0.118483,1,5,0,5.981546,2574.506255,0.075095,0,0,0.0,Correct
54,2,3,2223.524544,0.36562,537.964788,card,mobile,0,0.15048,1,8,0,87.706165,463.847303,0.208297,0,0,0.0,Correct
53,3,2,4124.107186,0.302702,5229.136954,card,mobile,0,0.296361,0,3,0,23.79992,5091.666715,0.165071,0,0,0.0,Correct
1148,2,1,2901.691019,0.030176,682.038945,bank_transfer,tablet,0,0.243284,0,1,1,55.395472,585.315911,0.212011,0,0,0.0,Correct
1798,4,2,3267.184319,0.253773,720.792821,card,mobile,0,0.195624,1,3,0,12.018693,611.886677,0.180693,0,0,0.0,Correct
1588,5,3,2202.478637,0.194126,1204.502713,card,tablet,0,0.449893,2,1,0,2.840357,1131.086759,0.044629,0,0,0.0,Correct
1195,1,1,1892.473593,0.261941,3358.195946,card,desktop,0,0.321455,3,3,0,31.415904,3295.113492,0.141137,0,0,0.0,Correct
727,4,3,2301.245945,0.340783,941.806675,upi,mobile,0,0.269286,0,6,0,21.203471,865.098477,0.235417,0,0,0.0,Correct
999,5,1,4711.304921,0.168379,8332.541097,upi,mobile,0,0.465639,0,2,0,23.65714,8175.497599,0.150657,0,0,0.0,Correct
1722,3,3,3588.983278,0.01132,663.816746,card,mobile,0,0.557646,1,4,0,147.720863,544.18397,0.050605,0,0,0.0,Correct
1159,2,1,3723.114191,0.081188,5254.30015,bank_transfer,desktop,0,0.231439,1,3,2,46.712795,5130.196343,0.268771,0,0,0.0,Correct
478,4,2,1588.952783,0.202434,2358.442777,card,mobile,0,0.489312,1,3,0,25.249447,2305.477685,0.017931,0,0,0.0,Correct
1345,4,2,4830.543809,0.316253,983.313957,card,mobile,0,0.138446,1,4,1,135.319022,822.29583,0.309302,0,0,0.0001,Correct
1514,2,2,1603.578599,0.289379,3009.563733,card,mobile,0,0.442033,1,7,0,24.826507,2956.111113,0.050907,0,0,0.0,Correct
526,1,2,5717.146894,0.170888,2335.535912,upi,tablet,0,0.280166,1,6,0,96.002774,2144.964349,0.394729,0,0,0.0087,Correct
499,5,3,1474.255733,0.34933,3553.462455,upi,mobile,0,0.154419,0,6,0,19.731191,3504.320597,0.097652,0,0,0.0,Correct
660,5,1,9870.369267,0.211276,1019.664377,wallet,mobile,0,0.508093,1,2,0,58.302493,690.652068,0.053982,0,0,0.0,Correct
1735,3,2,5453.676319,0.189116,642.276366,wallet,mobile,0,0.646082,0,5,0,13.655492,460.487155,0.089096,0,0,0.0,Correct
1500,1,3,3964.583942,0.312017,2582.718927,bank_transfer,mobile,0,0.598309,2,0,2,45.98498,2450.566128,0.020534,0,0,0.0,Correct
1663,1,2,2074.693598,0.340145,11638.283203,upi,mobile,0,0.259671,0,2,0,71.675927,11569.12675,0.348045,0,0,0.0001,Correct
81,4,1,1328.369461,0.260914,165.313446,card,desktop,0,0.026986,2,3,0,5.813082,121.034464,0.307969,0,0,0.0,Correct
1043,5,2,6596.436029,0.013349,1769.257946,card,mobile,0,0.35642,1,1,0,68.486745,1549.376745,0.28785,0,0,0.0,Correct
1462,1,2,1639.927043,0.422735,5421.324575,upi,desktop,1,0.025989,1,1,1,22.187538,5366.660341,0.39527,0,0,0.0016,Correct
198,5,2,4598.516811,0.113671,2766.546987,card,mobile,0,0.457199,0,4,0,6.508903,2613.263093,0.044944,0,0,0.0,Correct
551,2,3,1677.557938,0.257244,5128.694077,card,mobile,0,0.087457,1,1,0,15.774324,5072.77548,0.120139,0,0,0.0,Correct
159,5,3,2680.069153,0.254234,3249.311132,card,mobile,0,0.389692,0,4,1,1.21788,3159.975493,0.35733,0,0,0.0005,Correct
543,4,3,6313.834736,0.365719,4146.445925,card,mobile,0,0.261282,0,3,0,8.963996,3935.984767,0.310313,0,0,0.0001,Correct
1713,4,3,2502.060485,0.428251,1608.906077,bank_transfer,desktop,0,0.477573,0,1,2,38.16966,1525.504061,0.317149,0,0,0.0001,Correct
575,3,3,5374.223996,0.061217,3991.122947,upi,desktop,0,0.278665,1,3,0,30.393211,3811.982147,0.306226,0,0,0.0,Correct
1284,1,1,5868.936003,0.152112,1704.001581,card,mobile,0,0.273917,0,4,0,72.870216,1508.370381,0.381724,0,0,0.0009,Correct
361,3,3,4836.386004,0.128522,1388.122818,card,mobile,0,0.126147,0,4,0,17.838156,1226.909951,0.32447,0,0,0.0001,Correct
76,4,2,2554.691625,0.201401,1548.173099,card,desktop,0,0.096566,0,8,0,28.178635,1463.016712,0.331791,0,0,0.0003,Correct
981,4,3,1390.807898,0.107147,781.289303,bank_transfer,mobile,0,0.119685,2,6,0,37.379161,734.929039,0.314429,0,0,0.0002,Correct
1314,4,2,6106.494325,0.238758,1090.08052,card,mobile,0,0.315234,3,1,0,2.609514,886.530709,0.109216,0,0,0.0,Correct
508,4,3,4942.177271,0.279266,2575.691431,card,mobile,1,0.06565,1,1,1,8.245198,2410.952189,0.340411,0,0,0.0003,Correct
919,1,2,4548.248783,0.20184,4277.307685,card,desktop,0,0.394264,2,4,1,7.878446,4125.699392,0.091081,0,0,0.0,Correct
1799,2,3,7755.027311,0.156842,1126.101137,upi,mobile,0,0.276931,1,3,0,39.580322,867.600227,0.325197,0,0,0.0001,Correct
298,3,3,2771.254311,0.128821,4600.397872,upi,desktop,0,0.304561,0,4,0,72.338583,4508.022728,0.346598,0,0,0.0002,Correct
1197,1,1,907.885827,0.331907,877.872151,card,mobile,0,0.325886,2,3,1,9.677644,847.60929,0.269254,0,0,0.0,Correct
982,1,2,2212.361407,0.179883,577.479427,card,mobile,0,0.239951,0,4,0,76.669201,503.734046,0.214406,0,0,0.0,Correct
1084,1,3,10628.806574,0.173882,4757.058392,upi,mobile,0,0.070531,0,7,1,25.390615,4402.76484,0.364187,0,0,0.0009,Correct
471,4,2,8160.427953,0.183672,1633.914293,wallet,mobile,1,0.138552,1,5,1,40.995138,1361.900028,0.384801,0,0,0.0031,Correct
1484,5,1,996.929036,0.206941,1189.621588,bank_transfer,mobile,0,0.172952,1,4,0,17.480182,1156.39062,0.099482,0,0,0.0,Correct
1696,5,2,4237.82831,0.258033,1990.797428,card,mobile,0,0.416601,0,2,0,81.796397,1849.536484,0.002487,0,0,0.0,Correct
746,5,2,1723.091433,0.287793,4800.906313,upi,mobile,0,0.104624,0,2,1,8.920153,4743.469932,0.278924,0,0,0.0,Correct
239,5,1,8135.296172,0.52623,3794.739474,card,desktop,0,0.274172,1,3,0,6.203331,3523.562935,0.177331,0,0,0.0,Correct
801,4,1,8813.685688,0.14427,2775.930908,card,mobile,0,0.478995,0,4,0,30.90519,2482.141385,0.352324,0,0,0.0004,Correct
1773,3,3,6738.909462,0.188403,2107.58793,card,desktop,0,0.303021,0,2,2,32.282207,1882.957615,0.179729,0,0,0.0,Correct
1836,1,3,6834.720242,0.064829,4767.440464,card,desktop,0,0.368935,2,1,0,89.831121,4539.616456,0.308731,0,0,0.0,Correct
1991,4,3,7371.724283,0.280868,2488.460353,upi,mobile,0,0.099128,2,5,1,55.368531,2242.736211,0.118669,0,0,0.0,Correct
1565,4,3,2144.240079,0.200252,952.984811,wallet,mobile,0,0.345693,1,2,0,14.486473,881.510142,0.008951,0,0,0.0,Correct
353,4,1,5842.73854,0.210202,1220.187707,upi,mobile,0,0.440678,2,1,0,39.173462,1025.429756,0.081541,0,0,0.0,Correct
901,4,3,7361.61395,0.062263,4200.349173,upi,mobile,0,0.087481,0,5,0,13.055609,3954.962041,0.300603,0,0,0.0,Correct
978,4,3,3875.9221,0.26679,2291.956626,card,desktop,0,0.507365,1,4,0,13.916336,2162.759223,0.375002,0,0,0.0011,Correct
1291,4,2,4210.666121,0.347537,2090.136883,upi,tablet,1,0.484347,1,3,1,56.886488,1949.781346,0.1565,0,0,0.0,Correct
996,1,1,3460.739715,0.118698,2555.661736,wallet,desktop,0,0.418373,1,4,0,67.788156,2440.303745,0.132325,0,0,0.0,Correct
537,3,2,6449.5945,0.091638,880.773952,card,tablet,0,0.150011,1,3,0,78.700988,665.787468,0.065498,0,0,0.0,Correct
1273,2,1,6674.154139,0.041697,4097.4036,card,mobile,0,0.058062,2,3,0,61.32131,3874.931796,0.204428,0,0,0.0,Correct
237,4,2,7922.773053,0.319269,934.084803,card,mobile,0,0.577671,1,5,1,5.598951,669.992368,0.039148,0,0,0.0,Correct
1236,4,1,2652.724073,0.250683,1680.005515,card,mobile,0,0.451796,0,2,0,5.134629,1591.581379,0.247105,0,0,0.0,Correct
1717,1,2,3434.370661,0.138809,4453.916803,wallet,desktop,0,0.228917,1,2,0,58.794667,4339.437781,0.144605,0,0,0.0,Correct
1629,5,2,7022.141973,0.01862,484.483718,card,mobile,0,0.173425,1,2,0,73.848475,250.412319,0.063207,0,0,0.0,Correct
1782,3,1,1441.49167,0.352016,7110.317342,upi,mobile,0,0.082137,0,1,0,70.999778,7062.26762,0.058874,0,0,0.0,Correct
1808,2,1,2658.60397,0.51508,1085.987716,card,desktop,0,0.270237,0,2,0,4.448285,997.367584,0.379125,0,0,0.0008,Correct
71,1,3,5289.639667,0.268967,6986.904089,card,desktop,0,0.399719,3,7,0,27.23245,6810.582766,0.359527,0,0,0.0009,Correct
822,5,3,7031.501444,0.184424,2567.562673,card,mobile,0,0.347378,2,3,0,39.333323,2333.179292,0.367144,0,0,0.0007,Correct
1259,5,1,4185.757874,0.256871,2508.274783,upi,mobile,0,0.531248,1,9,0,43.160973,2368.749521,0.003733,0,0,0.0,Correct
821,2,1,3873.622994,0.444379,3460.543095,card,mobile,0,0.321835,1,0,0,40.926779,3331.422329,0.140968,0,0,0.0,Correct
842,1,2,5115.265603,0.146811,223.323995,wallet,mobile,0,0.154291,1,6,1,12.15755,52.815142,0.131231,0,0,0.0,Correct
92,2,3,6563.801036,0.234245,5106.008578,upi,mobile,1,0.348684,0,5,0,11.045097,4887.21521,0.038646,0,0,0.0,Correct
370,4,3,2225.411881,0.171745,2648.399721,card,desktop,0,0.119831,1,2,1,8.738065,2574.219325,0.266832,0,0,0.0,Correct
1409,1,3,3841.623141,0.297426,2272.29457,upi,mobile,0,0.159124,0,1,0,57.600705,2144.240465,0.284099,0,0,0.0,Correct
1275,3,2,864.55082,0.022706,9963.67334,card,mobile,0,0.298083,1,2,0,16.448739,9934.854979,0.062999,0,0,0.0,Correct
464,3,3,4463.13924,0.240028,1496.078362,wallet,mobile,0,0.177554,0,3,0,1.424052,1347.307054,0.303146,0,0,0.0001,Correct
1033,2,2,5961.924341,0.267697,1625.939313,upi,mobile,0,0.405428,0,5,0,34.861534,1427.208502,0.277624,0,0,0.0,Correct
575,1,1,5445.415188,0.167864,1709.751458,upi,desktop,0,0.597473,3,1,2,39.035263,1528.237619,0.357259,0,0,0.0003,Correct
1092,1,3,5588.844889,0.041366,1724.696659,card,tablet,0,0.571508,2,2,0,82.349084,1538.40183,0.310132,0,0,0.0002,Correct
1928,4,1,2262.421806,0.064546,4659.987724,upi,mobile,0,0.258954,0,7,0,23.200936,4584.573664,0.067796,0,0,0.0,Correct
802,2,2,2417.033861,0.211925,6722.57024,upi,mobile,0,0.556553,1,6,0,21.345817,6642.002444,0.046141,0,0,0.0,Correct
1985,1,2,2058.818315,0.386358,88.104094,upi,mobile,0,0.006875,2,4,0,14.093482,19.476817,0.351605,0,0,0.0004,Correct
890,4,2,3196.542062,0.272402,1358.934726,upi,desktop,0,0.585603,0,5,0,53.208248,1252.383324,0.113695,0,0,0.0,Correct
333,4,1,15876.888422,0.152719,3824.742228,card,mobile,0,0.261413,1,8,0,3.590021,3295.512614,0.832866,1,1,1.0,Correct
