transaction_id,account_age_days,credit_score_band,kyc_level,avg_monthly_spend,merchant_risk_score,transaction_amount,payment_channel,device_type,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,is_fraud,post_auth_risk_score
112129,292,2,2,2290.054049,0.080968,5387.00407,card,desktop,0,0.384971,1,4,0,32.242893,5310.668935,0,0.080512
17070,1702,5,1,969.299203,0.144086,493.520455,card,mobile,0,0.064765,3,8,0,64.717238,461.210481,0,0.142483
165405,1328,2,1,9626.872835,0.42048,3996.455607,card,mobile,0,0.39937,2,3,0,3.907066,3675.559846,0,0.340147
229400,713,3,3,5000.521487,0.15037,891.995769,wallet,mobile,0,0.347288,0,1,0,67.501313,725.31172,0,0.209458
114585,100,5,2,6941.841545,0.042792,3601.320059,card,mobile,0,0.108786,0,7,0,34.645113,3369.92534,0,0.034904
287345,1970,1,1,6204.800398,0.49893,787.30949,upi,desktop,0,0.17924,0,7,0,0.982526,580.48281,0,0.121638
195983,359,1,3,1008.494241,0.117597,7103.631853,card,mobile,0,0.282503,0,2,1,56.69195,7070.015379,0,0.176847
258296,1127,3,1,6829.080418,0.364674,2408.477323,card,desktop,0,0.112664,0,2,0,13.973666,2180.841309,0,0.369974
268906,1574,3,1,2267.906919,0.150138,109.94274,wallet,tablet,0,0.172274,1,3,1,40.362883,34.345842,0,0.266232
225245,537,5,3,4920.821702,0.573353,1665.801285,card,desktop,0,0.262632,1,2,2,21.986545,1501.773894,0,0.302935
213886,483,1,3,671.724047,0.067428,2570.837933,card,mobile,1,0.399888,0,3,0,49.068463,2548.447132,0,0.137105
13204,1357,3,3,737.157259,0.327659,424.801467,card,mobile,0,0.329452,2,2,0,90.497697,400.229558,0,0.295009
15273,157,2,1,1884.779132,0.398955,3865.051675,card,mobile,0,0.473235,2,3,0,31.923923,3802.225704,0,0.278429
157288,205,3,3,4229.843525,0.34669,235.007718,card,mobile,0,0.238015,0,3,0,7.981603,94.012934,0,0.386495
44738,1558,1,2,1724.737135,0.391002,3746.670402,upi,mobile,0,0.519995,1,6,0,23.79034,3689.179164,0,0.051275
51476,1843,1,2,2099.503935,0.166108,5342.758411,card,tablet,0,0.308271,2,3,1,29.944514,5272.774947,0,0.188841
262184,1239,1,3,5933.140446,0.206955,1796.1966,wallet,mobile,0,0.323188,1,2,1,66.660644,1598.425252,0,0.310718
265157,786,3,2,1909.370047,0.502478,3526.758608,card,mobile,0,0.021912,1,3,0,21.233701,3463.11294,0,0.116612
90199,785,3,3,2579.181118,0.107361,1471.733578,card,mobile,0,0.468373,1,2,2,1.650361,1385.760874,0,0.158807
301345,1093,2,2,2922.480163,0.503012,5512.059328,bank_transfer,mobile,0,0.422026,3,6,0,14.409213,5414.643323,0,0.088295
314442,1882,2,2,1808.259905,0.376898,1819.597083,card,mobile,0,0.328389,2,9,0,63.168541,1759.321752,0,0.206408
343017,1652,5,1,2296.641008,0.184027,2037.861257,upi,mobile,0,0.387391,4,1,0,9.482036,1961.306557,0,0.308035
85363,1001,3,3,2971.086752,0.204724,4370.408169,upi,desktop,0,0.044726,1,2,0,38.694576,4271.371944,0,0.223985
79008,179,2,1,5015.712087,0.058768,2813.475563,card,mobile,0,0.302588,2,7,0,12.136826,2646.28516,0,0.169314
385591,1763,3,3,7205.813324,0.14762,3340.13532,wallet,mobile,0,0.089233,2,4,1,51.37405,3099.941542,0,0.312733
337106,529,5,3,6915.216101,0.385711,660.896108,wallet,desktop,0,0.148974,1,5,0,44.136899,430.388905,0,0.292826
306689,1030,1,2,9515.190974,0.184726,5735.390825,card,desktop,0,0.290984,1,3,0,12.617999,5418.217793,0,0.338189
138843,1715,5,2,3609.368821,0.294746,3946.761138,bank_transfer,mobile,0,0.28312,3,4,1,30.673661,3826.448844,0,0.310851
69882,808,3,2,1848.918988,0.38459,4767.753586,bank_transfer,mobile,0,0.578477,0,2,0,54.727078,4706.122953,0,0.095207
16264,1868,2,3,4166.334504,0.316421,59.497787,card,desktop,0,0.107187,1,3,1,23.482565,-79.38003,0,0.121094
189887,461,5,3,4697.071778,0.346011,381.425215,card,mobile,0,0.229714,0,7,0,76.093165,224.856156,0,0.022565
314399,1948,2,2,3454.115886,0.094282,1151.520306,upi,mobile,1,0.472596,1,4,0,98.121134,1036.38311,0,0.317929
303141,1613,1,3,3933.521218,0.174195,5340.051252,card,desktop,0,0.374905,1,2,0,37.213506,5208.933878,0,0.192636
337140,1038,2,2,9832.737333,0.40342,334.200317,card,desktop,0,0.285738,2,0,0,27.884185,6.442406,0,0.049899
117405,1515,4,2,2599.108836,0.054968,4683.513238,upi,mobile,0,0.10724,3,5,1,13.52855,4596.876276,0,0.052925
47310,1798,5,2,6291.119847,0.264764,544.250337,wallet,desktop,0,0.062726,0,5,0,94.128809,334.546342,0,0.020304
6814,1514,5,1,4589.594283,0.324485,2396.172503,upi,mobile,0,0.473862,2,3,0,61.716382,2243.186027,0,0.262914
86501,1271,5,1,9834.677532,0.259067,1553.196392,card,mobile,0,0.069576,2,2,0,10.795125,1225.373808,0,0.243374
166754,804,2,3,1647.811683,0.196299,785.230678,card,desktop,0,0.136866,0,4,0,27.270993,730.303622,0,0.21626
270886,1001,5,3,8269.584524,0.191041,1447.835706,wallet,tablet,0,0.171013,0,2,1,58.721248,1172.182889,0,0.16114
335998,656,3,3,1176.166812,0.418086,1207.015025,wallet,desktop,0,0.101268,1,2,1,16.636163,1167.809465,0,0.156061
261338,1370,2,2,6027.099447,0.322913,2265.150022,card,desktop,0,0.207475,0,2,0,1.920594,2064.246707,0,0.222818
164894,537,4,1,5360.41487,0.130221,9520.579921,card,mobile,0,0.245355,0,2,0,13.583003,9341.899426,0,0.375442
280109,1165,5,2,5793.032521,0.07245,265.052053,card,mobile,0,0.222413,1,3,1,22.668427,71.950969,0,0.286294
171786,1787,2,3,4394.397878,0.257895,1300.00066,card,desktop,0,0.474282,5,5,1,1.77792,1153.520731,0,0.055441
280001,534,5,2,3622.115965,0.196472,2907.38567,card,mobile,0,0.428093,2,6,0,18.918062,2786.648471,0,0.239285
242835,1829,4,3,2745.217572,0.043713,2114.165422,bank_transfer,mobile,1,0.523139,1,4,0,36.498014,2022.658169,0,0.290662
240189,335,3,3,2233.231864,0.202375,474.086909,card,mobile,0,0.123322,0,4,0,15.633959,399.645847,0,0.27531
156835,1620,2,1,7448.966042,0.213888,1218.74103,upi,mobile,0,0.228101,0,3,0,12.260605,970.442162,0,0.369217
255593,1385,1,2,6104.563522,0.219532,882.322222,card,mobile,0,0.262168,0,3,0,58.377822,678.836771,0,0.096701
89665,1539,1,2,217.453343,0.057721,882.369207,wallet,mobile,0,0.119332,0,2,0,25.264054,875.120762,0,0.076642
88319,915,5,2,1041.241495,0.06404,1778.848309,upi,mobile,1,0.499559,2,2,1,20.040396,1744.140259,0,0.230198
379460,1249,4,1,1444.883076,0.325079,1191.527907,card,mobile,0,0.619007,0,3,0,64.439707,1143.365138,0,0.331574
147173,1081,1,2,10029.47902,0.208263,5105.172532,upi,desktop,0,0.232411,1,3,0,19.846488,4770.856564,0,0.088818
53910,691,4,1,17837.966469,0.44384,2717.984076,wallet,mobile,0,0.246004,0,3,1,0.533035,2123.385193,0,0.027194
40145,1062,1,2,5313.441811,0.103583,3040.337038,upi,desktop,0,0.415577,1,2,1,23.856802,2863.222311,0,0.340772
181776,318,1,1,10402.592193,0.439414,4296.368748,card,mobile,0,0.122752,1,4,0,13.956623,3949.615674,0,0.231613
67979,205,3,2,3401.236358,0.096922,3086.991451,card,mobile,0,0.42118,1,7,1,17.662132,2973.616906,0,0.258301
393993,1269,4,1,3688.663801,0.396698,2525.715194,bank_transfer,mobile,0,0.177747,2,5,0,17.576693,2402.759734,0,0.150277
203956,1303,4,3,5760.102059,0.493841,1699.422535,bank_transfer,mobile,0,0.352976,1,1,0,29.508242,1507.419133,0,0.282216
299938,547,2,3,5828.622794,0.595769,1205.328157,upi,mobile,0,0.190628,0,3,0,25.074231,1011.040731,0,0.200693
185373,183,5,2,11439.003154,0.474608,6256.963193,wallet,mobile,0,0.422579,1,4,0,2.605764,5875.663088,0,0.278423
64628,1112,4,3,10180.763482,0.403059,2448.430023,card,desktop,0,0.496353,2,4,0,35.620592,2109.071241,0,0.309023
166157,1341,5,1,2260.896555,0.147331,4651.789942,wallet,mobile,0,0.141392,1,3,0,45.27777,4576.426724,0,0.007245
372053,236,2,2,1035.547185,0.118701,3393.624168,upi,mobile,0,0.1361,1,3,0,17.491694,3359.105928,0,0.294988
70175,1529,1,2,12035.075711,0.090374,3035.56982,bank_transfer,mobile,0,0.294404,1,3,0,16.13586,2634.40063,0,0.251858
365841,640,4,2,3931.743241,0.189795,2765.606627,upi,mobile,0,0.229855,1,2,0,57.066546,2634.548519,0,0.113307
165701,1115,5,3,4105.574198,0.165369,4634.078225,upi,mobile,0,0.120796,0,3,0,4.852502,4497.225752,0,0.344085
234348,656,2,1,5933.527033,0.204111,1352.812164,card,desktop,1,0.531085,2,0,0,20.254546,1155.027929,0,0.281188
25294,338,5,3,903.058689,0.074851,1792.466743,upi,mobile,0,0.186176,1,4,0,39.484237,1762.364787,0,0.031838
283770,1005,4,2,1553.911575,0.281318,1421.696902,card,mobile,0,0.312019,2,4,1,122.516251,1369.899849,0,0.30635
286173,34,4,2,7331.517222,0.126467,482.958916,card,desktop,0,0.484739,0,4,2,95.275593,238.575008,0,0.167353
329751,1959,4,2,6151.104832,0.657939,664.692577,card,mobile,0,0.707945,0,1,0,73.93806,459.655749,0,0.361519
392446,115,1,3,8508.020384,0.083084,1420.748181,upi,mobile,0,0.056337,1,2,0,4.816673,1137.147502,0,0.356527
78391,301,4,2,4411.063058,0.093306,2456.537664,upi,mobile,0,0.399253,2,2,0,3.647155,2309.502229,0,0.395018
67404,1756,4,2,6791.809844,0.202223,54.643356,card,mobile,0,0.084016,2,3,0,11.504646,-171.750305,0,0.357838
365473,425,4,2,3398.438632,0.328996,4447.04519,card,desktop,0,0.52393,1,2,0,3.541184,4333.763903,0,0.072391
13893,1231,1,3,3410.317313,0.098211,886.113639,upi,mobile,0,0.106658,0,3,0,28.817428,772.436396,0,0.15218
310102,570,4,1,7766.457317,0.392348,1675.222455,upi,mobile,0,0.490498,3,6,1,43.192275,1416.340545,0,0.018891
380896,294,3,2,4310.292006,0.319724,3322.054948,card,mobile,0,0.023606,2,2,0,24.795462,3178.378547,0,0.310629
30662,211,3,3,4254.724275,0.323785,1082.898394,wallet,mobile,0,0.255391,1,0,0,65.215148,941.074251,0,0.29731
350040,1341,5,1,961.810239,0.408098,2583.382342,card,mobile,0,0.706305,0,3,1,59.252167,2551.322001,0,0.333101
51041,45,4,2,5990.357586,0.304336,2069.34164,card,mobile,0,0.038762,1,4,0,13.840057,1869.663054,0,0.282717
399152,1232,2,2,1438.237203,0.181837,392.404312,wallet,mobile,0,0.10163,1,3,0,34.670151,344.463072,0,0.184624
87613,971,4,2,4902.944228,0.496702,382.421623,card,desktop,0,0.063613,0,5,1,1.463359,218.990149,0,0.057245
196821,1740,4,1,9379.322565,0.088187,1051.298,card,mobile,0,0.531686,3,1,0,31.075999,738.653915,0,0.375255
225524,1316,4,1,5341.828501,0.160861,2014.268021,wallet,desktop,0,0.296134,2,3,1,44.933604,1836.207071,0,0.146145
193906,1038,5,2,2787.121581,0.239042,1764.818276,upi,desktop,0,0.391036,2,1,1,2.871124,1671.914224,0,0.337615
201645,1964,1,2,16986.012301,0.329823,1643.866728,card,desktop,0,0.174865,0,4,0,66.892535,1077.666318,0,0.383258
286381,689,3,1,17467.392252,0.11913,1796.531044,card,desktop,0,0.546281,2,5,0,3.368732,1214.284635,0,0.034432
10094,428,5,1,5344.554217,0.310185,2502.944001,upi,desktop,0,0.188932,1,1,0,0.920201,2324.792194,0,0.0653
370756,1341,2,1,11987.142633,0.128802,2540.001346,card,mobile,0,0.334674,4,1,0,20.752732,2140.429925,0,0.081587
278537,1806,4,2,13184.236929,0.353437,5958.344218,bank_transfer,mobile,0,0.378011,1,0,1,10.666751,5518.869654,0,0.018978
321389,1339,4,1,5664.764387,0.180129,461.227657,bank_transfer,desktop,0,0.263865,2,3,0,71.560296,272.402178,0,0.111035
229979,1087,4,1,7084.48494,0.164033,2632.628451,card,mobile,0,0.167081,0,2,0,35.763242,2396.478953,0,0.172595
156335,588,3,1,4988.89732,0.202082,2894.854965,upi,tablet,0,0.257345,2,1,1,1.442113,2728.558388,0,0.100293
377896,1495,2,3,3665.438848,0.219373,1287.354738,bank_transfer,mobile,0,0.17944,0,2,1,1.70653,1165.173443,0,0.229174
132804,1291,5,3,3206.068635,0.222748,2128.389049,card,mobile,0,0.399376,0,6,1,50.583974,2021.520095,0,0.087949
353689,138,5,2,3719.615798,0.132814,5014.588572,upi,desktop,1,0.211998,1,1,2,20.097415,4890.601379,0,0.117685
322213,867,2,3,2744.2798,0.36512,3317.161744,wallet,mobile,0,0.279805,2,3,0,37.866513,3225.685751,0,0.294939
57836,1062,1,1,9761.863979,0.153,1844.788831,wallet,desktop,0,0.565449,1,1,0,4.95306,1519.393365,0,0.236784
19653,1076,5,1,4029.287582,0.21726,3046.862115,card,mobile,0,0.232452,0,1,0,3.606244,2912.552529,0,0.397847
370100,1599,5,2,2068.776792,0.408117,572.51104,card,mobile,0,0.160573,2,0,1,61.555555,503.551814,0,0.209234
366582,1145,3,1,8948.849285,0.190216,1646.465684,upi,mobile,1,0.413525,0,1,0,5.167823,1348.170708,0,0.328481
261625,40,5,3,8306.444755,0.179091,995.790128,card,mobile,0,0.09464,2,3,1,45.241858,718.908636,0,0.186776
385991,685,3,2,5858.597971,0.156735,1033.343013,upi,desktop,0,0.389646,1,3,0,6.268368,838.056414,0,0.381735
110666,372,4,1,13622.21065,0.474383,1856.757063,card,mobile,0,0.128311,1,2,0,24.439744,1402.683374,0,0.112199
20675,162,1,2,6763.470792,0.264592,989.983065,upi,desktop,0,0.519896,1,2,0,32.517441,764.534038,0,0.169013
12543,484,3,1,5367.569362,0.364896,2656.25,upi,mobile,0,0.163641,1,3,0,57.945843,2477.331021,0,0.110196
45000,1476,3,1,3332.949935,0.084062,3353.852565,upi,desktop,0,0.137232,2,3,0,11.56495,3242.754234,0,0.335218
206272,1848,1,2,6563.242245,0.072324,3036.512789,upi,mobile,0,0.115093,1,1,0,45.765727,2817.738047,0,0.283315
260784,1966,1,3,3550.942605,0.394383,1468.998545,card,desktop,0,0.324965,2,5,0,26.612671,1350.633792,0,0.007053
234729,1296,2,2,5865.352244,0.30262,3000.583387,upi,mobile,0,0.447585,0,2,1,28.478584,2805.071645,0,0.114461
25590,38,2,2,4288.527535,0.352647,241.001315,upi,desktop,0,0.634734,0,6,0,3.770595,98.050398,0,0.35816
92054,448,3,1,1553.262855,0.433303,1770.909969,card,mobile,0,0.449644,2,2,1,14.161696,1719.134541,0,0.339836
114176,1626,5,2,14067.379346,0.244376,618.102394,upi,mobile,0,0.49781,0,3,0,71.140519,149.18975,0,0.358993
384483,1160,3,3,1141.620772,0.315193,1390.671027,card,mobile,0,0.426914,0,5,0,31.227209,1352.617001,0,0.210148
270175,568,1,3,7075.835203,0.083084,322.402308,upi,mobile,0,0.15689,1,2,0,72.165343,86.541135,0,0.080821
273578,1641,3,2,4012.828345,0.516541,3372.365354,upi,mobile,0,0.083082,0,4,0,41.204794,3238.604409,0,0.017485
267553,170,4,3,5271.769414,0.402062,3440.571322,upi,mobile,0,0.37387,3,2,0,7.388496,3264.845675,0,0.236073
335243,1653,4,1,1278.477445,0.375617,2750.690594,wallet,mobile,0,0.333103,2,5,0,35.423606,2708.074679,0,0.360509
127482,1435,3,3,855.792773,0.346744,2997.276034,bank_transfer,mobile,0,0.407983,0,2,0,39.644943,2968.749608,0,0.025085
313331,97,2,2,6388.006283,0.142704,1629.185434,card,desktop,0,0.138683,0,3,0,40.149632,1416.251892,0,0.25746
381730,1314,2,1,9770.700595,0.328297,3184.72986,card,mobile,0,0.30909,1,2,1,38.234789,2859.03984,0,0.016218
253844,270,3,1,2260.543973,0.078586,2577.14321,bank_transfer,mobile,0,0.41784,2,4,0,31.387759,2501.791744,0,0.293741
190546,858,2,1,2709.182044,0.305499,2642.394267,wallet,desktop,0,0.452532,2,2,2,54.579232,2552.088199,0,0.218802
385720,1264,2,2,5804.739795,0.094281,4494.914524,upi,mobile,0,0.395082,0,2,0,19.310521,4301.423197,0,0.280464
316025,1075,4,1,6525.138908,0.033262,931.022646,card,desktop,0,0.544131,1,6,0,55.379412,713.518016,0,0.323901
1469,1965,5,3,6904.813227,0.345953,3285.88413,card,mobile,0,0.432352,2,1,0,62.245753,3055.723689,0,0.050895
83612,807,2,3,724.409336,0.097421,3291.222567,card,mobile,0,0.401203,2,3,0,17.324171,3267.075589,0,0.346825
128835,226,4,2,7826.228812,0.250027,5516.975667,card,desktop,0,0.609265,1,2,0,21.546363,5256.101373,0,0.354526
42210,1303,4,2,8561.631915,0.477569,3852.254392,upi,desktop,1,0.598345,0,2,0,43.896458,3566.866662,0,0.253428
336063,1867,4,3,3395.457153,0.533476,5582.053261,card,mobile,0,0.390054,0,5,0,0.199759,5468.871356,0,0.387838
318630,242,2,2,1966.254318,0.480993,1398.378438,card,tablet,0,0.316567,2,5,0,24.560796,1332.836627,0,0.141362
70575,1209,3,1,3742.95343,0.334604,541.162643,card,mobile,0,0.346973,0,3,0,71.778637,416.397529,0,0.155213
54383,751,5,2,3622.309853,0.387785,1443.690796,wallet,mobile,0,0.380074,2,4,0,87.582378,1322.947134,0,0.172792
218006,1915,1,3,4077.767072,0.203117,2976.070408,card,desktop,0,0.508207,1,1,1,48.27639,2840.144839,0,0.188692
167130,1832,4,1,1067.284972,0.104628,2268.708232,upi,mobile,0,0.230966,1,1,0,25.739119,2233.132066,0,0.235348
364807,1774,4,2,5917.786658,0.285597,5948.654793,upi,mobile,0,0.574058,0,4,0,21.252317,5751.395238,0,0.108835
185416,1632,3,1,3273.453264,0.465994,1084.942151,bank_transfer,desktop,1,0.69047,2,4,0,37.351891,975.827042,0,0.140686
359991,1030,2,3,1965.410067,0.409577,948.368995,card,mobile,0,0.49754,0,3,1,45.002656,882.855327,0,0.006752
67694,1033,3,3,2165.026958,0.261309,4164.907539,card,mobile,0,0.275116,1,7,1,13.873005,4092.739973,0,0.090038
337381,162,3,3,1539.69722,0.504854,2964.16364,upi,desktop,0,0.121136,0,2,0,6.795509,2912.840399,0,0.227718
77587,954,5,2,1274.943894,0.102735,3942.720312,upi,mobile,0,0.371782,1,2,1,35.13061,3900.222182,0,0.398548
98198,480,2,3,2447.379704,0.478892,6449.132541,card,mobile,0,0.179936,0,0,0,57.954339,6367.553218,0,0.201524
251819,1232,3,2,4088.704112,0.138719,1922.289937,card,mobile,1,0.523291,1,3,1,35.125289,1785.9998,0,0.399495
306242,150,2,2,1589.704832,0.180481,1540.779039,card,mobile,0,0.131578,1,5,0,4.739806,1487.788878,0,0.132135
42031,1677,5,1,1775.590376,0.517598,1385.072059,card,desktop,0,0.242361,0,4,1,43.281673,1325.885713,0,0.255023
356951,428,2,3,6241.171229,0.579539,3977.536991,upi,mobile,1,0.651054,0,3,1,56.110921,3769.49795,0,0.355508
138809,1484,4,2,8057.107895,0.318306,6379.771787,card,mobile,0,0.215715,0,2,1,13.766389,6111.201524,0,0.269327
153546,257,5,3,7378.846231,0.24883,5972.253022,card,mobile,0,0.037538,0,5,0,20.884701,5726.291481,0,0.359402
364135,128,4,1,2483.978778,0.093986,4567.007543,card,mobile,0,0.394953,1,4,0,3.240509,4484.208251,0,0.312658
11020,190,3,1,5773.605312,0.184558,1482.485415,card,mobile,0,0.173148,0,1,1,30.781154,1290.031905,0,0.353075
132536,757,2,3,1702.99752,0.493205,2584.441856,upi,mobile,0,0.229359,1,2,0,69.185914,2527.675272,0,0.233712
163291,1779,1,3,2013.706028,0.103849,870.542898,card,mobile,1,0.038896,1,5,0,28.290621,803.419364,0,0.083135
235806,1986,5,2,8267.643797,0.094061,2502.212595,wallet,mobile,1,0.297141,1,3,0,5.230183,2226.624469,0,0.395497
83553,1337,2,1,5657.095821,0.1447,3609.765239,bank_transfer,mobile,0,0.556906,0,2,0,75.429754,3421.195378,0,0.378174
97164,1490,4,2,4477.642894,0.205232,1530.338004,card,tablet,0,0.531371,2,6,0,18.269698,1381.08324,0,0.074203
308554,516,4,3,9683.435943,0.244376,790.933639,upi,mobile,0,0.241386,1,2,0,12.119954,468.152441,0,0.168756
225020,1001,1,3,4708.628102,0.253166,391.598811,card,mobile,0,0.402983,0,1,0,55.344214,234.644541,0,0.381374
297248,561,5,3,19361.827168,0.079075,2664.092524,bank_transfer,tablet,0,0.35182,1,3,0,16.351619,2018.698285,0,0.157513
389298,1062,5,2,6164.983516,0.083853,2897.838842,card,mobile,0,0.103373,1,5,0,22.232177,2692.339392,0,0.062966
364707,1544,1,3,7026.265795,0.285191,2596.540965,upi,desktop,0,0.334391,0,7,0,29.631206,2362.332105,0,0.274228
369378,192,2,1,8399.747494,0.390732,3642.403916,card,mobile,0,0.262089,0,3,2,24.469017,3362.412333,0,0.257994
217959,1106,5,2,6912.179841,0.488425,1548.826518,wallet,tablet,0,0.633624,0,2,0,8.462282,1318.420523,0,2e-06
349410,889,1,1,2555.107195,0.440036,2510.852472,upi,mobile,0,0.077988,0,2,0,44.626335,2425.682232,0,0.275774
178055,1597,3,3,2258.584189,0.370451,892.778987,card,desktop,0,0.166977,1,2,0,9.520525,817.492847,0,0.066484
390819,224,4,3,2819.427763,0.181483,1048.980616,upi,desktop,1,0.458898,1,2,0,62.520594,954.99969,0,0.206195
349685,42,5,1,2976.665101,0.181168,1893.786445,bank_transfer,desktop,0,0.358284,0,4,0,55.864593,1794.564275,0,0.029128
318277,912,4,1,7103.035654,0.136493,6798.874233,upi,mobile,1,0.154783,3,5,0,56.951579,6562.106378,0,0.097138
232542,1291,2,3,6571.718995,0.095146,2006.708211,bank_transfer,mobile,0,0.062629,0,4,1,15.876373,1787.650911,0,0.288456
187571,916,1,3,3731.954105,0.037257,629.456411,card,mobile,0,0.339316,0,3,0,12.98043,505.057941,0,0.217846
288493,404,1,2,4139.060452,0.215478,1591.740432,card,mobile,0,0.079864,1,4,0,85.576012,1453.77175,0,0.387376
377710,787,1,1,4932.598063,0.20995,4144.452277,card,desktop,0,0.399899,1,5,0,13.099688,3980.032341,0,0.176986
207722,1620,2,1,9675.173802,0.375272,584.012358,card,mobile,0,0.374155,0,6,0,103.955095,261.506565,0,0.239995
165760,478,2,1,2365.566535,0.041366,1313.794775,card,mobile,0,0.390041,2,2,0,40.775853,1234.942557,0,0.119848
59459,1409,1,1,5235.086812,0.110561,2162.980823,upi,mobile,0,0.618294,3,1,0,3.86221,1988.477929,0,0.120488
190,1181,2,2,9553.299095,0.582166,2478.231208,card,mobile,0,0.409431,0,3,1,79.153494,2159.787905,0,0.207235
40666,1335,5,2,5304.72745,0.216437,2497.515311,upi,desktop,0,0.17626,1,4,1,27.544954,2320.691063,0,0.035966
97997,943,3,3,10862.325514,0.320511,935.779076,upi,mobile,0,0.156788,0,5,0,18.192752,573.701559,0,0.182416
122332,471,5,1,3592.814632,0.273617,4121.889421,card,mobile,0,0.49271,1,0,0,81.97665,4002.128933,0,0.056842
259320,305,5,3,6588.942852,0.069291,2062.096266,card,mobile,0,0.379997,1,1,0,0.187075,1842.464838,0,0.143994
52745,182,2,3,3019.968199,0.224242,2765.007761,bank_transfer,desktop,0,0.242073,3,0,0,96.062066,2664.342154,0,0.26202
167037,736,2,1,313.231377,0.37691,3548.647506,upi,mobile,0,0.378944,0,2,0,23.213352,3538.206461,0,0.252486
385406,425,2,3,5461.535478,0.281251,2292.89137,wallet,mobile,0,0.21206,2,0,1,55.969499,2110.840187,0,0.255374
138837,297,2,3,8019.600534,0.285567,3436.712635,upi,mobile,0,0.303801,0,0,1,15.020141,3169.392617,0,0.174223
366213,804,2,1,4825.209934,0.277664,859.423233,upi,desktop,0,0.43472,1,1,0,58.217752,698.582902,0,0.285406
193916,1836,2,2,2009.734416,0.344766,3803.969897,bank_transfer,desktop,0,0.254876,2,2,1,17.564843,3736.97875,0,0.123707
30444,99,1,2,8777.704054,0.322708,1313.637438,card,mobile,0,0.331946,2,1,0,35.385262,1021.047303,0,0.312448
379004,313,1,1,1564.878682,0.101421,2843.176698,upi,desktop,0,0.408131,2,7,0,25.750138,2791.014075,0,0.007975
291677,577,3,2,3132.404771,0.336089,309.028584,upi,mobile,0,0.384147,1,1,1,33.449902,204.615092,0,0.399005
374362,985,3,1,3155.306392,0.29257,2177.625691,wallet,mobile,0,0.347982,1,2,0,98.539081,2072.448811,0,0.026195
291041,476,2,3,10746.062358,0.095805,1203.721826,card,mobile,0,0.304435,2,3,0,17.126617,845.519748,0,0.281907
49133,1307,2,1,4858.157022,0.124478,3819.152733,card,mobile,0,0.109878,1,2,0,6.331121,3657.214165,0,0.157808
162937,1112,2,2,6252.478261,0.15183,1071.809207,bank_transfer,mobile,0,0.182682,1,3,0,11.83212,863.393265,0,0.268254
309769,718,3,2,1491.067879,0.218745,2878.443734,card,mobile,1,0.22881,1,6,0,21.661493,2828.741471,0,0.242341
118113,1299,2,1,2276.458614,0.082596,280.153755,bank_transfer,mobile,0,0.298233,1,5,0,50.323322,204.271802,0,0.094864
155752,320,4,2,12446.684619,0.273485,2732.535192,wallet,desktop,0,0.326827,1,2,0,23.925683,2317.645705,0,0.014331
301842,1810,3,3,4816.761544,0.30223,2139.240686,card,mobile,0,0.214652,3,4,0,79.870846,1978.681968,0,0.114942
112891,585,2,2,1769.504876,0.184726,4478.36443,card,mobile,0,0.255247,1,2,0,16.403234,4419.380934,0,0.004739
167971,1831,1,1,4769.741002,0.084118,1842.969838,card,mobile,0,0.350978,0,0,0,1.558961,1683.978471,0,0.051154
102917,1425,5,1,6035.985436,0.244874,984.2155,card,mobile,0,0.224837,3,2,1,33.659649,783.015985,0,0.369435
52443,491,3,1,4210.415381,0.230823,703.521564,card,mobile,1,0.068652,0,5,1,26.474387,563.174385,0,0.323253
117345,1398,3,1,4425.415842,0.149281,320.253577,card,mobile,0,0.197237,2,6,0,1.304696,172.739715,0,0.362823
3306,576,2,2,1945.78747,0.610306,2237.022475,upi,mobile,0,0.300691,0,5,0,25.856361,2172.162893,0,0.020287
2100,1563,1,2,7529.952502,0.127882,1393.345569,wallet,mobile,0,0.218764,1,3,0,75.306532,1142.347152,0,0.333924
231955,1168,4,3,9349.732512,0.073663,1624.022997,card,mobile,0,0.394422,3,5,0,16.240858,1312.365247,0,0.334499
254066,1893,3,3,2838.181049,0.107305,1517.570562,upi,desktop,0,0.259244,2,4,0,8.020926,1422.964527,0,0.154916
196131,1143,3,2,4258.869358,0.450818,1434.124788,wallet,desktop,0,0.365117,0,2,0,32.582424,1292.162476,0,0.345667
62261,1063,3,2,3680.125922,0.202434,1392.919666,wallet,mobile,0,0.316124,2,1,1,49.658022,1270.248802,0,0.173302
189637,924,5,3,2521.152385,0.300949,2767.080542,wallet,mobile,0,0.292222,1,1,0,0.995086,2683.042129,0,0.112564
106602,797,1,1,4822.114247,0.523482,1030.755805,bank_transfer,desktop,0,0.486542,1,1,0,29.988636,870.018663,0,0.296316
339568,792,1,3,4079.557372,0.17757,1529.768479,wallet,mobile,0,0.596336,2,3,0,20.691899,1393.783234,0,0.01449
59572,332,1,2,6932.716374,0.131187,4211.68192,upi,mobile,0,0.127857,2,2,0,56.608031,3980.591374,0,0.10268
329546,1825,2,1,2726.366233,0.48544,1185.339231,card,mobile,0,0.318044,1,4,0,6.863417,1094.460357,0,0.083926
346218,1221,1,2,865.019901,0.246913,239.96313,upi,mobile,0,0.455884,1,6,0,11.865938,211.129134,0,0.391746
